metabolite,super_pathway,sub_pathway,rho_gnn,rho_kernel_mkl,rho_lasso,rho_mirth,rho_ridge,rho_unigraph,rho_unitedmet,rho_xgboost,train_r2_gnn,obs_rate_gnn,coef_var_gnn,max_gene_corr_gnn,network_mapped_gnn,posterior_var_unigraph,obs_rate,coef_var,max_gene_corr,network_mapped
PC(O-16:0/16:0),Lipid,Phosphatidylcholine (PC),0.0966919851546919,0.09977507227806034,0.10590723976026364,0.10014449558388909,0.11492662907897297,0.0951012402228359,0.09735754425077599,0.09352450588988458,0.37500012329031535,0.09685863874345549,0.025826556407927144,0.9163161703531099,0.0,66.38810575916229,0.0968642859894449,0.025709925061257053,0.9184256023545198,0.0
PC(O-16:0/16:1)_A,Lipid,Phosphatidylcholine (PC),0.1159482901014395,0.10608713122056332,0.12029709916122888,0.10287198920687203,0.10757520022603922,0.09896877834278636,0.09887801786990551,0.10706922039545644,0.37500012329031535,0.09685863874345549,0.04107848942008592,0.9157792196906528,0.0,57.43737277486912,0.0968642859894449,0.04105268501934181,0.9181653900947384,0.0
PC(O-16:0/16:1)_B,Lipid,Phosphatidylcholine (PC),0.10373941968455105,0.10689529233572859,0.12171105352686225,0.10150251967016813,0.10831732269675524,0.09525118422572847,0.09326713505886762,0.11262218925440554,0.37500012329031535,0.09685863874345549,0.03566754295226081,0.9161009607809985,0.0,66.4971602094241,0.0968642859894449,0.03564798781763915,0.9184935588902418,0.0
PC(O-16:0/18:1);PC(P-18:0/16:0),Lipid,Phosphatidylcholine (PC),0.11994225550190184,0.09736089786045889,0.09342304785504334,0.09836095746218736,0.10268443624763139,0.09825050248337576,0.1015619783410937,0.09155869629599572,0.37500012329031535,0.09685863874345549,0.023339462498366464,0.9164813217534145,0.0,56.08647120418844,0.0968642859894449,0.0230138740397757,0.9186054830892934,0.0
PC(O-16:0/18:2),Lipid,Phosphatidylcholine (PC),0.12044245392954618,0.10190229481298813,0.09465145488943108,0.10086454277580666,0.09599820734637812,0.10262441366445842,0.1101589271856479,0.1142744389675535,0.37500012329031535,0.09685863874345549,0.037468112434089484,0.916144944547072,0.0,63.28028062827224,0.0968642859894449,0.03744022033675257,0.9178068564748617,0.0
PC(O-16:0/20:4),Lipid,Phosphatidylcholine (PC),0.10745617723836219,0.10171734917014101,0.1011119704161252,0.10390586369659649,0.11127297656045128,0.11178836648736123,0.108103544403525,0.10260209853300932,0.37500012329031535,0.09685863874345549,0.02213302166389783,0.9164891777342098,0.0,57.63832984293194,0.0968642859894449,0.022401886046551116,0.9186617960684936,0.0
PC(O-18:0/0:0),Lipid,Phosphatidylcholine (PC),0.10989004513511906,0.10120713077906208,0.10480796842704836,0.10026078189504016,0.11999953082103491,0.09823706435630107,0.1027550370399857,0.10187731805902352,0.37500012329031535,0.09685863874345549,0.06375513590157231,0.9147713924085634,1.0,0.0,0.0968642859894449,0.06663522474639944,0.916473803970611,1.0
PC(O-18:0/16:0),Lipid,Phosphatidylcholine (PC),0.09757714874243709,0.10200928838109562,0.11726577963870753,0.10206365427061388,0.11141984201309969,0.0927254935535552,0.09500010902145177,0.09362689988445683,0.37500012329031535,0.09685863874345549,0.028836998849240934,0.9161754018749417,0.0,66.70666492146596,0.0968642859894449,0.028757188545912905,0.9186500665297523,0.0
PC(O-18:0/18:1),Lipid,Phosphatidylcholine (PC),0.12314026417004162,0.10622911631175719,0.12002394599916093,0.10796870443866147,0.10893260925306644,0.10613876274890263,0.10927955314672146,0.09505696612831684,0.37500012329031535,0.09685863874345549,0.04495213963899166,0.9155894234245407,0.0,72.43058534031411,0.0968642859894449,0.04530708188970706,0.9181814960373081,0.0
PC(O-18:0/22:4),Lipid,Phosphatidylcholine (PC),0.09655141597167556,0.10529173927029965,0.122367040960619,0.10058836780089286,0.1110312047910787,0.09699347989306208,0.10633361559148548,0.10467074335962932,0.37500012329031535,0.09685863874345549,0.048689596144246394,0.9153654515878544,0.0,63.61548691099479,0.0968642859894449,0.04896059447390677,0.9178867645182565,0.0
PC(O-18:1/0:0),Lipid,Phosphatidylcholine (PC),0.09763516373965969,0.0936479456075512,0.112870058132883,0.09188260521719091,0.09859533514968499,0.10029117237538131,0.10177125194059664,0.11127274925594519,0.37500012329031535,0.09685863874345549,0.04316539290578841,0.9159837184235076,0.0,68.94743036649216,0.0968642859894449,0.044436511921273646,0.9177032149716525,0.0
PC(O-18:1/20:4),Lipid,Phosphatidylcholine (PC),0.1089658684867559,0.0961884077345722,0.11385467439904984,0.09683872592652967,0.10754313691982555,0.10119095590177196,0.1041552978484363,0.10696991506799652,0.37500012329031535,0.09685863874345549,0.02570513377618052,0.9164797824986008,0.0,59.563983246073306,0.0968642859894449,0.025568534802185707,0.9185018591728688,0.0
PC(P-16:0/18:1),Lipid,Phosphatidylcholine (PC),0.12761122996652827,0.1128579708814997,0.11134929739108831,0.1137056027556069,0.11697274401778229,0.11499322700685528,0.11230654438541973,0.10388785315720124,0.37500012329031535,0.09685863874345549,0.04631070968198518,0.9151148439632144,0.0,70.28992565445029,0.0968642859894449,0.045923511745575775,0.9169686576081949,0.0
PC(P-18:0/20:4),Lipid,Phosphatidylcholine (PC),0.10333982130702306,0.09562504020162535,0.11618423805696816,0.09769417974981744,0.11479572842516492,0.10021997154793622,0.09367132789486185,0.10869305704534166,0.37500012329031535,0.09685863874345549,0.04045090432530425,0.9158709432643615,0.0,63.530972774869085,0.0968642859894449,0.04015115047426319,0.9173394101084211,0.0
PC(P-18:0/22:6)_A,Lipid,Phosphatidylcholine (PC),0.10646826243786615,0.0975915450798858,0.09772832890914591,0.09698327822155718,0.1021148245261934,0.0970751444004823,0.09905287286725666,0.09828678933893165,0.37500012329031535,0.09685863874345549,0.037404581880528705,0.916183519439695,0.0,61.73302408376966,0.0968642859894449,0.03718426915724618,0.918432805007734,0.0
PC(P-18:0/22:6)_B,Lipid,Phosphatidylcholine (PC),0.10534979065575129,0.11359552052038709,0.11403991420066956,0.11469606208466589,0.12271089919493793,0.09980220779705037,0.09668818742312733,0.10896107579974237,0.37500012329031535,0.09685863874345549,0.047577431527173746,0.9154150654808102,0.0,64.9957109947644,0.0968642859894449,0.04718085668324715,0.9172711806598594,0.0
PC(P-18:1/18:1),Lipid,Phosphatidylcholine (PC),0.12919245401190943,0.10639611826947558,0.11250690575725199,0.10884547140210962,0.12631689799229803,0.11333136092024437,0.11675186885445461,0.11077743936629589,0.37500012329031535,0.09685863874345549,0.07450169694375289,0.9135601633420982,0.0,63.89140837696338,0.0968642859894449,0.0739948122619641,0.915070144661518,0.0
PE(14:0/22:6),Lipid,Phosphatidylethanolamine (PE),0.11405081859122579,0.10363713628697087,0.1097028907408325,0.10245241183031456,0.11480857781518633,0.1107231558986224,0.11208520037335667,0.11760356750562821,0.37500012329031535,0.09685863874345549,0.05734127027960986,0.9151044846659516,1.0,0.0,0.0968642859894449,0.057490398893358025,0.9173223285358086,1.0
PE(16:0/0:0)_A,Lipid,Phosphatidylethanolamine (PE),0.101621613349683,0.10081737040536386,0.11912825927829312,0.09959697251210287,0.10557990790062363,0.09455387556261324,0.09443363619437092,0.11734679363885289,0.37500012329031535,0.09685863874345549,0.06791326162220038,0.9148384659768893,0.0,64.40824816753928,0.0968642859894449,0.06774441277958637,0.9153217831882804,0.0
PE(16:0/0:0)_B,Lipid,Phosphatidylethanolamine (PE),0.10218776748600321,0.09856491645842724,0.12014146242881561,0.09825963313587913,0.10803815265070225,0.1163253543864322,0.11343756461623575,0.10559277066149834,0.37500012329031535,0.09685863874345549,0.03572144863184458,0.9161904485731047,0.0,67.82499685863874,0.0968642859894449,0.035674808468184854,0.9175307294362226,0.0
PE(16:0/16:1);PE(14:0/18:1),Lipid,Phosphatidylethanolamine (PE),0.11058755297995973,0.10284480626211291,0.1258768632101914,0.10406924215307053,0.11891099628301963,0.10689104556823248,0.10593205195426673,0.11861225130773524,0.37500012329031535,0.09685863874345549,0.059482790373394365,0.9153791405714745,0.0,61.86668481675394,0.0968642859894449,0.059207005008265944,0.9161345002952181,0.0
PE(16:0/18:1),Lipid,Phosphatidylethanolamine (PE),0.10069135501930385,0.0987291640203658,0.12627504722146868,0.0984766287140866,0.10541321347253114,0.09788967814839525,0.0950925824571712,0.12075821977898979,0.37500012329031535,0.09685863874345549,0.020384613149101498,0.9167382182534031,1.0,0.0,0.0968642859894449,0.020611067690186374,0.918186051514463,1.0
PE(16:0/18:2);PE(16:1/18:1),Lipid,Phosphatidylethanolamine (PE),0.09788379564810465,0.0999143163443277,0.12347635380466267,0.09925066741163001,0.09861663491899207,0.11472075968526899,0.10571709503619864,0.12712560731244862,0.37500012329031535,0.09685863874345549,0.03112684598854206,0.9162085321722802,0.0,65.86277591623039,0.0968642859894449,0.03133342978675276,0.9174500336461356,0.0
PE(16:0/20:4),Lipid,Phosphatidylethanolamine (PE),0.1060965362231146,0.09170130981729471,0.13159017534191542,0.09228986803785898,0.1082251841466642,0.09909969385151093,0.09989323384556512,0.10069122977533061,0.37500012329031535,0.09685863874345549,0.031724189266422925,0.9164150200301497,1.0,0.0,0.0968642859894449,0.031791868071979014,0.9178705790487802,1.0
PE(16:0/20:5),Lipid,Phosphatidylethanolamine (PE),0.11886124316294673,0.09631611275444156,0.11724103018924902,0.09956810483982793,0.11589136288628256,0.12021536020500947,0.11713352759791355,0.10506479577723686,0.37500012329031535,0.09685863874345549,0.057298916152952475,0.9151065746495931,1.0,0.0,0.0968642859894449,0.05868386846425464,0.9166953954498679,1.0
PE(16:0/22:4),Lipid,Phosphatidylethanolamine (PE),0.11333195846542062,0.09826476754354636,0.12447594542652561,0.10070187297455752,0.11999074617041673,0.10838732524711489,0.11286921948093602,0.10343409987960869,0.37500012329031535,0.09685863874345549,0.03894373359718036,0.9161728293993097,1.0,0.0,0.0968642859894449,0.03947142649281783,0.9176361355636434,1.0
PE(16:0/22:5),Lipid,Phosphatidylethanolamine (PE),0.09818777351865164,0.09609035926732248,0.10659793792918744,0.09740339043224663,0.11165960815447727,0.09616240078315796,0.10236363167076312,0.11102517453624033,0.37500012329031535,0.09685863874345549,0.04289731536308443,0.9159678866537606,1.0,0.0,0.0968642859894449,0.04253671584153589,0.9177006232421562,1.0
PE(16:0/22:6),Lipid,Phosphatidylethanolamine (PE),0.11513719555798539,0.1056959936489752,0.13243630968045303,0.10907189343189369,0.11732697803426213,0.11050912849527292,0.10597083927559592,0.10965151992245349,0.37500012329031535,0.09685863874345549,0.02056670340538366,0.9165490419505447,1.0,0.0,0.0968642859894449,0.02090177405511287,0.9185769882531399,1.0
PE(16:1/0:0),Lipid,Phosphatidylethanolamine (PE),0.10325226102053053,0.10146268789818709,0.10945561017990026,0.10061942829310902,0.10347982819789506,0.09758276566709378,0.09436963246660417,0.09540146616359418,0.37500012329031535,0.09685863874345549,0.09822000187642704,0.9117049163591926,0.0,62.34817277486914,0.0968642859894449,0.09818349202055339,0.9136436373141915,0.0
PE(16:1/18:1),Lipid,Phosphatidylethanolamine (PE),0.09697352188417546,0.09818956986458655,0.10742666341672828,0.09793870591496986,0.10005075253140201,0.09473108090432429,0.09406872199462857,0.11175522312642637,0.37500012329031535,0.09685863874345549,0.04868891536285944,0.9160747377663377,1.0,0.0,0.0968642859894449,0.04850349124034847,0.9166892374011809,1.0
PE(16:1/18:2),Lipid,Phosphatidylethanolamine (PE),0.0982026723117127,0.10276000831048362,0.10217965979384563,0.10371930018050005,0.10331832166088303,0.11643710861317182,0.11416740629450216,0.09581766071426674,0.37500012329031535,0.09685863874345549,0.05265873748834111,0.9153511771963856,1.0,0.0,0.0968642859894449,0.052969553025768834,0.9161822226029033,1.0
PE(16:1/20:4),Lipid,Phosphatidylethanolamine (PE),0.09770427979837877,0.0919676438441796,0.12126661973401989,0.0953917054406851,0.11592138045194131,0.101267893162909,0.09842317976052903,0.10992416499209604,0.37500012329031535,0.09685863874345549,0.05790910725788881,0.9152856034974254,1.0,0.0,0.0968642859894449,0.05825728055717009,0.9173125816581563,1.0
PE(16:1/22:6),Lipid,Phosphatidylethanolamine (PE),0.09795279219778848,0.10137262183035754,0.10029519847143464,0.10368203561235265,0.11159458569487883,0.09927990019788491,0.10089246216806473,0.12211812915558415,0.37500012329031535,0.09685863874345549,0.05681339959407135,0.9153196842595399,1.0,0.0,0.0968642859894449,0.057694593847183395,0.9172857610494342,1.0
PE(17:0/0:0),Lipid,Phosphatidylethanolamine (PE),0.09125250485776466,0.0933937389446095,0.11258572693745615,0.0915560756087489,0.10202068034810731,0.1076457185682673,0.10256852327230691,0.09771311287809041,0.37500012329031535,0.09685863874345549,0.052417547131320914,0.9158923360872087,0.0,65.10228376963352,0.0968642859894449,0.05237943683769875,0.9164080816042021,0.0
PE(17:0/20:4),Lipid,Phosphatidylethanolamine (PE),0.09499130518918841,0.10354110681856948,0.1140448747872439,0.10951289091543794,0.11949036872736672,0.11464712884077381,0.11275183505075796,0.10923592706017944,0.37500012329031535,0.09685863874345549,0.027973112546998163,0.916475084227031,0.0,70.85516020942411,0.0968642859894449,0.028830746134595044,0.9180131089353832,0.0
PE(17:0/22:6),Lipid,Phosphatidylethanolamine (PE),0.11294668789334082,0.10214658030278116,0.10877555521020334,0.10515237486635261,0.11401480373817195,0.10744858177523302,0.11188072041404541,0.10847775956550328,0.37500012329031535,0.09685863874345549,0.03980664923839891,0.9159425515921327,0.0,64.68182094240836,0.0968642859894449,0.040719113702642536,0.9176802306172568,0.0
PE(18:0/0:0)_A,Lipid,Phosphatidylethanolamine (PE),0.09301517017621738,0.10770382783478627,0.11941317879126517,0.10388854844157286,0.10124434186379629,0.09850958479301414,0.09963366022100402,0.12129584841933394,0.37500012329031535,0.09685863874345549,0.0844421503344456,0.9129951696321947,0.0,66.52755916230363,0.0968642859894449,0.0869230075635291,0.9135254694414264,0.0
PE(18:0/0:0)_B,Lipid,Phosphatidylethanolamine (PE),0.09948370293932975,0.09133351775556856,0.12064178638845242,0.08982793293226952,0.0932386771588881,0.10346504021840076,0.10136828075251826,0.11953549535725458,0.37500012329031535,0.09685863874345549,0.03325399935198881,0.9163850368255817,0.0,70.8008544502618,0.0968642859894449,0.03335514621341174,0.9176521628753721,0.0
PE(18:0/18:1),Lipid,Phosphatidylethanolamine (PE),0.1134724479757468,0.09451833467397519,0.1311522798963368,0.09174206417815343,0.09585825462488588,0.09964095027215422,0.09879223694016001,0.1014767139232989,0.37500012329031535,0.09685863874345549,0.01742048283607867,0.9166025054443967,1.0,0.0,0.0968642859894449,0.017598421276212552,0.9181017990100006,1.0
PE(18:0/18:2);PE(16:0/20:2),Lipid,Phosphatidylethanolamine (PE),0.10675808512712698,0.10250281994725599,0.12445441835271245,0.1013667252840522,0.09439640586273147,0.10811731450014202,0.11229739530483232,0.1043302679511953,0.37500012329031535,0.09685863874345549,0.02857926610915601,0.9163574593941364,0.0,52.596863874345516,0.0968642859894449,0.02866160351484037,0.9176080367111433,0.0
PE(18:0/20:1),Lipid,Phosphatidylethanolamine (PE),0.10573892535330416,0.09173195581305855,0.10332543495483869,0.09091244284344148,0.09084988062085027,0.09928353858406916,0.10017042841343461,0.0990444888537423,0.37500012329031535,0.09685863874345549,0.028295459809267842,0.9162076933366546,1.0,0.0,0.0968642859894449,0.028196366278337322,0.9179181442425968,1.0
PE(18:0/20:2),Lipid,Phosphatidylethanolamine (PE),0.10318075478110648,0.08775987642319473,0.12031481554185151,0.08769367732850589,0.09621569764615773,0.10348355084008268,0.10028207640992068,0.09744914549223961,0.37500012329031535,0.09685863874345549,0.03131586957334934,0.9163191082333247,1.0,0.0,0.0968642859894449,0.03133992088951619,0.9174522845558485,1.0
PE(18:0/20:3)_A,Lipid,Phosphatidylethanolamine (PE),0.10579085866851075,0.09100249554041773,0.10876776000272938,0.09274721807498926,0.1016917573569246,0.10713040888705476,0.10125071041939653,0.1135476528655727,0.37500012329031535,0.09685863874345549,0.031950960763820035,0.9164807602368444,0.0,68.59207853403143,0.0968642859894449,0.03222600755406039,0.9177563187915904,0.0
PE(18:0/20:3)_B,Lipid,Phosphatidylethanolamine (PE),0.11223786652649657,0.09290409829675945,0.11479588887540451,0.09472734785276253,0.11073463926488224,0.09766371312030253,0.1021238832672717,0.11496933558441354,0.37500012329031535,0.09685863874345549,0.05008581882588972,0.9154747556702982,0.0,68.25437382198957,0.0968642859894449,0.0501222336476372,0.9174385981169936,0.0
PE(18:0/20:4),Lipid,Phosphatidylethanolamine (PE),0.11646340060092662,0.10198480634870312,0.13278645221582303,0.10497629409924344,0.11810456000793006,0.10885152489758587,0.10622994814279771,0.11753740852349928,0.37500012329031535,0.09685863874345549,0.019105151182951703,0.9166848230426843,1.0,0.0,0.0968642859894449,0.019422096354453106,0.9184228129976497,1.0
PE(18:0/22:3),Lipid,Phosphatidylethanolamine (PE),0.11002263377033712,0.09621214099917988,0.13109427713472094,0.097339918991631,0.1205060722274563,0.10457660703403455,0.10889248993911295,0.1103802447981628,0.37500012329031535,0.09685863874345549,0.053687629656665674,0.9155403465011602,1.0,0.0,0.0968642859894449,0.05367631298747971,0.9170858992144724,1.0
PE(18:0/22:4),Lipid,Phosphatidylethanolamine (PE),0.10868666882285057,0.10176079107251305,0.11565971285285814,0.10325864754260465,0.1251993754443281,0.1066765135711786,0.10656781346422867,0.11883109206369816,0.37500012329031535,0.09685863874345549,0.03701494365230859,0.9161119489569192,0.0,59.461654450261776,0.0968642859894449,0.03734239067017176,0.9175804716955386,0.0
PE(18:0/22:5),Lipid,Phosphatidylethanolamine (PE),0.1060352148092501,0.09574966992523566,0.10814731229704434,0.09657149605247366,0.12041565851744097,0.10902266183606261,0.10331338325266962,0.10431802024957239,0.37500012329031535,0.09685863874345549,0.04585103653577688,0.9159365972082343,1.0,0.0,0.0968642859894449,0.0457555367226565,0.9174375515912189,1.0
